category,turns,expect
v53_consulta_luego_pedido,buen dia disculpa || no tendrás komfi mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || manejara el comfy plus? || me muestras el 247 antes de pedir? || dame cinco del 247,"{""expected_items_any"": [""247""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || vendes kurumi? || me muestras el 101 antes de pedir? || ocupo 2 piezas del 101,"{""expected_items_any"": [""101""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || tendras por ahi cotton milk? || me muestras el 01 antes de pedir? || necesito 4 del 01,"{""expected_items_any"": [""01""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || de pura casualidad manejas belluto? || me muestras el 60 antes de pedir? || ahora sí ponme 2 del 60","{""expected_items_any"": [""60""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || no tendrás konfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || manejara el komfi plus? || me muestras el 104 antes de pedir? || dame cinco del 104,"{""expected_items_any"": [""104""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || vendes kurumi? || me muestras el 1 antes de pedir? || ocupo 2 piezas del 1,"{""expected_items_any"": [""1""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || tendras por ahi kotton milk? || me muestras el 99 antes de pedir? || necesito 4 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || de pura casualidad manejas veluto? || me muestras el 416 antes de pedir? || ahora sí ponme 2 del 416,"{""expected_items_any"": [""416""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || no tendrás comfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99","{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || manejara el komfy plus? || me muestras el 99 antes de pedir? || dame cinco del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || vendes kurumi? || me muestras el 99 antes de pedir? || ocupo 2 piezas del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || tendras por ahi koton milk? || me muestras el 87 antes de pedir? || necesito 4 del 87,"{""expected_items_any"": [""87""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || de pura casualidad manejas velluto? || me muestras el 87 antes de pedir? || ahora sí ponme 2 del 87,"{""expected_items_any"": [""87""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || no tendrás komfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || manejara el comfy plus? || me muestras el 247 antes de pedir? || dame cinco del 247","{""expected_items_any"": [""247""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || vendes kurumi? || me muestras el 132 antes de pedir? || ocupo 2 piezas del 132,"{""expected_items_any"": [""132""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || tendras por ahi cotton milk? || me muestras el 56 antes de pedir? || necesito 4 del 56,"{""expected_items_any"": [""56""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || de pura casualidad manejas belluto? || me muestras el 550 antes de pedir? || ahora sí ponme 2 del 550,"{""expected_items_any"": [""550""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || no tendrás komfi mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || manejara el komfi plus? || me muestras el 104 antes de pedir? || dame cinco del 104,"{""expected_items_any"": [""104""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || vendes kurumi? || me muestras el 101 antes de pedir? || ocupo 2 piezas del 101","{""expected_items_any"": [""101""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || tendras por ahi kotton milk? || me muestras el 01 antes de pedir? || necesito 4 del 01,"{""expected_items_any"": [""01""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || de pura casualidad manejas veluto? || me muestras el 56 antes de pedir? || ahora sí ponme 2 del 56,"{""expected_items_any"": [""56""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || no tendrás konfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || manejara el komfy plus? || me muestras el 99 antes de pedir? || dame cinco del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || vendes kurumi? || me muestras el 1 antes de pedir? || ocupo 2 piezas del 1,"{""expected_items_any"": [""1""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || tendras por ahi koton milk? || me muestras el 99 antes de pedir? || necesito 4 del 99","{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || de pura casualidad manejas velluto? || me muestras el 429 antes de pedir? || ahora sí ponme 2 del 429,"{""expected_items_any"": [""429""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || no tendrás comfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || manejara el comfy plus? || me muestras el 247 antes de pedir? || dame cinco del 247,"{""expected_items_any"": [""247""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || vendes kurumi? || me muestras el 99 antes de pedir? || ocupo 2 piezas del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || tendras por ahi cotton milk? || me muestras el 87 antes de pedir? || necesito 4 del 87,"{""expected_items_any"": [""87""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || de pura casualidad manejas belluto? || me muestras el 60 antes de pedir? || ahora sí ponme 2 del 60","{""expected_items_any"": [""60""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || no tendrás komfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || manejara el komfi plus? || me muestras el 104 antes de pedir? || dame cinco del 104,"{""expected_items_any"": [""104""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || vendes kurumi? || me muestras el 132 antes de pedir? || ocupo 2 piezas del 132,"{""expected_items_any"": [""132""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || tendras por ahi kotton milk? || me muestras el 56 antes de pedir? || necesito 4 del 56,"{""expected_items_any"": [""56""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || de pura casualidad manejas veluto? || me muestras el 416 antes de pedir? || ahora sí ponme 2 del 416,"{""expected_items_any"": [""416""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || no tendrás komfi mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99","{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || manejara el komfy plus? || me muestras el 99 antes de pedir? || dame cinco del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || vendes kurumi? || me muestras el 101 antes de pedir? || ocupo 2 piezas del 101,"{""expected_items_any"": [""101""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || tendras por ahi koton milk? || me muestras el 01 antes de pedir? || necesito 4 del 01,"{""expected_items_any"": [""01""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || de pura casualidad manejas velluto? || me muestras el 87 antes de pedir? || ahora sí ponme 2 del 87,"{""expected_items_any"": [""87""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || no tendrás konfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || manejara el comfy plus? || me muestras el 247 antes de pedir? || dame cinco del 247","{""expected_items_any"": [""247""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || vendes kurumi? || me muestras el 1 antes de pedir? || ocupo 2 piezas del 1,"{""expected_items_any"": [""1""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || tendras por ahi cotton milk? || me muestras el 99 antes de pedir? || necesito 4 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || de pura casualidad manejas belluto? || me muestras el 550 antes de pedir? || ahora sí ponme 2 del 550,"{""expected_items_any"": [""550""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || no tendrás comfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || manejara el komfi plus? || me muestras el 104 antes de pedir? || dame cinco del 104,"{""expected_items_any"": [""104""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || vendes kurumi? || me muestras el 99 antes de pedir? || ocupo 2 piezas del 99","{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,hola buenas tardes || tendras por ahi kotton milk? || me muestras el 87 antes de pedir? || necesito 4 del 87,"{""expected_items_any"": [""87""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,buen dia disculpa || de pura casualidad manejas veluto? || me muestras el 56 antes de pedir? || ahora sí ponme 2 del 56,"{""expected_items_any"": [""56""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,holaa || no tendrás komfy mini? || me muestras el 99 antes de pedir? || me agregas 3 del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,oye una pregunta || manejara el komfy plus? || me muestras el 99 antes de pedir? || dame cinco del 99,"{""expected_items_any"": [""99""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,qué tal buen día || vendes kurumi? || me muestras el 132 antes de pedir? || ocupo 2 piezas del 132,"{""expected_items_any"": [""132""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_consulta_luego_pedido,"hola, perdón la molestia || tendras por ahi koton milk? || me muestras el 56 antes de pedir? || necesito 4 del 56","{""expected_items_any"": [""56""], ""must_contain_any"": [""agrego"", ""cotiz"", ""pedido"", ""Total""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || de pura casualidad manejas velluto? || con qué gancho se teje velluto? || va ponme 2 del 429 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || no tendrás komfi mini? || con qué gancho se teje komfi mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || manejara el comfy plus? || con qué gancho se teje comfy plus? || va ponme 2 del 247 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 101 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || tendras por ahi cotton milk? || con qué gancho se teje cotton milk? || va ponme 2 del 01 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || de pura casualidad manejas belluto? || con qué gancho se teje belluto? || va ponme 2 del 60 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || no tendrás konfy mini? || con qué gancho se teje konfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || manejara el komfi plus? || con qué gancho se teje komfi plus? || va ponme 2 del 104 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 1 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || tendras por ahi kotton milk? || con qué gancho se teje kotton milk? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || de pura casualidad manejas veluto? || con qué gancho se teje veluto? || va ponme 2 del 416 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || no tendrás comfy mini? || con qué gancho se teje comfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || manejara el komfy plus? || con qué gancho se teje komfy plus? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || tendras por ahi koton milk? || con qué gancho se teje koton milk? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || de pura casualidad manejas velluto? || con qué gancho se teje velluto? || va ponme 2 del 87 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || no tendrás komfy mini? || con qué gancho se teje komfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || manejara el comfy plus? || con qué gancho se teje comfy plus? || va ponme 2 del 247 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 132 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || tendras por ahi cotton milk? || con qué gancho se teje cotton milk? || va ponme 2 del 56 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || de pura casualidad manejas belluto? || con qué gancho se teje belluto? || va ponme 2 del 550 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || no tendrás komfi mini? || con qué gancho se teje komfi mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || manejara el komfi plus? || con qué gancho se teje komfi plus? || va ponme 2 del 104 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 101 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || tendras por ahi kotton milk? || con qué gancho se teje kotton milk? || va ponme 2 del 01 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || de pura casualidad manejas veluto? || con qué gancho se teje veluto? || va ponme 2 del 56 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,holaa || no tendrás konfy mini? || con qué gancho se teje konfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,oye una pregunta || manejara el komfy plus? || con qué gancho se teje komfy plus? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,qué tal buen día || vendes kurumi? || con qué gancho se teje kurumi? || va ponme 2 del 1 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,"hola, perdón la molestia || tendras por ahi koton milk? || con qué gancho se teje koton milk? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio","{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,hola buenas tardes || de pura casualidad manejas velluto? || con qué gancho se teje velluto? || va ponme 2 del 429 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
v53_envio_con_info_y_pedido,buen dia disculpa || no tendrás comfy mini? || con qué gancho se teje comfy mini? || va ponme 2 del 99 || mi cp es 97000 cuanto queda con envio,"{""must_contain_any"": [""97000"", ""envio"", ""envío"", ""subtotal"", ""total"", ""Correos"", ""Estafeta"", ""FedEx"", ""revis""], ""must_not_only_ask_hilo_codigo"": true}"
