case_id,category,turns,expect
00766_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,hola buenas noches || manejas el velluto de alize? || me mandas la gama completa? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?,"{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00767_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"oye una pregunta || hay velluto disponible? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00768_v46_real_info_codigo_contexto_429,v46_real_info_codigo_contexto,"buen dia disculpe || si trabajas velluto? || me puedes mostrar los colores disponibles? || mmm busco algo mas para amigurumi, cuales me recomiendas? || 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00769_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,"hola buenas noches || vendes belluto? || me puedes mostrar los colores disponibles? || mmm busco algo mas para amigurumi, cuales me recomiendas? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || lo quiero para un elefante mediano","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00770_v46_real_mixta_larga_multiintencion_y_si_llevo_20_mejora_precio,v46_real_mixta_larga_multiintencion,"oye una pregunta || manejas el velluto de alize? || me puedes pasar la carta de colores? || mmm no me encantaron esos tonos, tienes otros mas claritos? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || y si llevo 20 mejora precio?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00771_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"Hola buenas tardes || hay velluto disponible? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00772_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,"holaaa buenas || vendes belluto? || que bien, me podria mandar el catalogo por favor? || el tono 329 como se ve?","{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00773_v46_real_info_codigo_contexto_429,v46_real_info_codigo_contexto,"holaaa buenas || de pura casualidad manejas velluto? || me mandas la gama completa? || no me gusta mucho esos tonos, tiene otros como mas neutros? || 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00774_v46_real_info_codigo_contexto_tienes_429,v46_real_info_codigo_contexto,"oye una pregunta || si trabajas velluto? || tienes catalogo de tonos? || no me gusta mucho esos tonos, tiene otros como mas neutros? || tienes 429?","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00775_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,oye una pregunta || hay velluto disponible? || tienes otros tonos como cafe o gris? || me mandas foto del 429 antes de pedir?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00776_v46_real_info_codigo_contexto_stock_del_429,v46_real_info_codigo_contexto,"oye una pregunta || manejaz velluto? || busco algo para peluche, no quiero que quede duro || stock del 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""stock"", ""disponible""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00777_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"oye una pregunta || tendras veluto? || busco algo para peluche, no quiero que quede duro || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00778_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,holaaa buenas || si trabajas velluto? || me mandas la gama completa? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?,"{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00779_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,oye una pregunta || manejas el velluto de alize? || tienes catalogo de tonos? || quiero ver como se ve el 107,"{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00780_v46_real_info_codigo_contexto_el_429,v46_real_info_codigo_contexto,"holaaa buenas || manejaz velluto? || que bien, me podria mandar el catalogo por favor? || el 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00781_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"hola buenas noches || manejaz velluto? || me mandas la gama completa? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00782_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,hola de pura casualidad || tendras veluto? || me puedes mostrar los colores disponibles? || quiero ver como se ve el 107,"{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00783_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,"buenas tardes, disculpa || hay velluto disponible? || tienes otros tonos como cafe o gris? || me mandas foto del 429 antes de pedir?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00784_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"buen dia disculpe || manejas el velluto de alize? || tienes catalogo de tonos? || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
00785_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,hola buenas noches || manejas el velluto de alize? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || lo quiero para un elefante mediano,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00786_v46_real_mixta_larga_multiintencion_y_si_llevo_20_mejora_precio,v46_real_mixta_larga_multiintencion,"buenas tardes, disculpa || manejas el velluto de alize? || me puedes mostrar los colores disponibles? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || y si llevo 20 mejora precio?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00787_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,"Hola buenas tardes || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || mmm busco algo mas para amigurumi, cuales me recomiendas? || me mandas foto del 429 antes de pedir?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00788_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"oye una pregunta || hay velluto disponible? || mmm busco algo mas para amigurumi, cuales me recomiendas? || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00789_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,"holaaa buenas || tendras veluto? || mmm busco algo mas para amigurumi, cuales me recomiendas? || para un amigurumi grande queda mejor velluto o komfy mini?","{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00790_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,"Hola buenas tardes || si trabajas velluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || tienes imagen del 60?","{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00791_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,"buenas tardes, disculpa || si trabajas velluto? || me puedes mostrar los colores disponibles? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?","{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00792_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,buen dia disculpe || de pura casualidad manejas velluto? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00793_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,oye una pregunta || manejaz velluto? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429,"{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00794_v46_real_info_codigo_contexto_tono_429,v46_real_info_codigo_contexto,"buenas tardes, disculpa || vendes belluto? || me mandas la gama completa? || tono 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00795_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,oye una pregunta || tendras veluto? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?,"{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00796_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || manejas el velluto de alize? || me puedes mostrar los colores disponibles? || mmm no me encantaron esos tonos, tienes otros mas claritos? || para un amigurumi grande queda mejor velluto o komfy mini?","{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00797_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,"buenas tardes, disculpa || manejaz velluto? || tienes catalogo de tonos? || busco algo para peluche, no quiero que quede duro || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00798_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,Hola buenas tardes || hay velluto disponible? || me puedes mostrar los colores disponibles? || quiero ver como se ve el 107,"{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00799_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,"oye una pregunta || manejaz velluto? || mmm busco algo mas para amigurumi, cuales me recomiendas? || con que gancho se teje el velluto?","{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00800_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,"buenas tardes, disculpa || hay velluto disponible? || me mandas la gama completa? || busco algo para peluche, no quiero que quede duro || tienes imagen del 60?","{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00801_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,"hola de pura casualidad || manejas el velluto de alize? || no me gusta mucho esos tonos, tiene otros como mas neutros? || si es para bebe me conviene velluto o otro hilo?","{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00802_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"hola buenas noches || si trabajas velluto? || tienes catalogo de tonos? || mmm busco algo mas para amigurumi, cuales me recomiendas? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00803_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,hola buenas noches || de pura casualidad manejas velluto? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00804_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"buenas tardes, disculpa || tendras veluto? || me puedes mostrar los colores disponibles? || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
00805_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,Hola buenas tardes || tendras veluto? || me mandas la gama completa? || me mandas foto del 429 antes de pedir?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00806_v46_real_pedido_codigo_cantidad_ponme_dos_429,v46_real_pedido_codigo_cantidad,"oye una pregunta || tendras veluto? || que bien, me podria mandar el catalogo por favor? || mmm busco algo mas para amigurumi, cuales me recomiendas? || bueno si voy a hacer pedido || ponme dos 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00807_v46_real_info_codigo_contexto_el_429_cuanto_sale,v46_real_info_codigo_contexto,holaaa buenas || tendras veluto? || me mandas la gama completa? || el 429 cuanto sale?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""59"", ""precio"", ""$""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00808_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || hay velluto disponible? || no me gusta mucho esos tonos, tiene otros como mas neutros? || si es para bebe me conviene velluto o otro hilo?","{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00809_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,"Hola buenas tardes || de pura casualidad manejas velluto? || me puedes pasar la carta de colores? || busco algo para peluche, no quiero que quede duro || el 999 existe en velluto?","{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00810_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,"Hola buenas tardes || manejas el velluto de alize? || me puedes mostrar los colores disponibles? || no me gusta mucho esos tonos, tiene otros como mas neutros? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429","{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00811_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,"hola buenas noches || manejas el velluto de alize? || busco algo para peluche, no quiero que quede duro || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00812_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,Hola buenas tardes || tendras veluto? || me puedes pasar la carta de colores? || quiero ver como se ve el 107,"{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00813_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,hola de pura casualidad || hay velluto disponible? || me mandas la gama completa? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?,"{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00814_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,hola de pura casualidad || tendras veluto? || me puedes pasar la carta de colores? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || lo quiero para un elefante mediano,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00815_v46_real_info_codigo_contexto_me_dices_del_429,v46_real_info_codigo_contexto,hola buenas noches || manejas el velluto de alize? || me dices del 429?,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00816_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,hola buenas noches || tendras veluto? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || lo quiero para un elefante mediano,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00817_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"buen dia disculpe || vendes belluto? || mmm busco algo mas para amigurumi, cuales me recomiendas? || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00818_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,hola buenas noches || si trabajas velluto? || me puedes mostrar los colores disponibles? || tendras el 4299 o sera 429?,"{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00819_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,"buenas tardes, disculpa || manejaz velluto? || tienes otros tonos como cafe o gris? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?","{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00820_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,"holaaa buenas || tendras veluto? || me puedes pasar la carta de colores? || no me gusta mucho esos tonos, tiene otros como mas neutros? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || mejor solo mandame foto por ahora","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00821_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,"oye una pregunta || hay velluto disponible? || busco algo para peluche, no quiero que quede duro || con que gancho se teje el velluto?","{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00822_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,"hola de pura casualidad || si trabajas velluto? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || quiero ver como se ve el 107","{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00823_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,hola de pura casualidad || de pura casualidad manejas velluto? || me mandas la gama completa? || tienes otros tonos como cafe o gris? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00824_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,oye una pregunta || de pura casualidad manejas velluto? || me mandas la gama completa? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429,"{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00825_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,"hola de pura casualidad || si trabajas velluto? || me puedes mostrar los colores disponibles? || mmm no me encantaron esos tonos, tienes otros mas claritos? || tienes imagen del 60?","{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00826_v46_real_info_codigo_contexto_stock_del_429,v46_real_info_codigo_contexto,oye una pregunta || vendes belluto? || me puedes pasar la carta de colores? || stock del 429,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""stock"", ""disponible""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00827_v46_real_mixta_larga_multiintencion_y_si_llevo_20_mejora_precio,v46_real_mixta_larga_multiintencion,"holaaa buenas || manejaz velluto? || me mandas la gama completa? || mmm busco algo mas para amigurumi, cuales me recomiendas? || me gustaria algo para amigurumi pero no se mucho || stock del 60? || y si llevo 20 mejora precio?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00828_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,"Hola buenas tardes || tendras veluto? || mmm busco algo mas para amigurumi, cuales me recomiendas? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429","{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00829_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,"buenas tardes, disculpa || de pura casualidad manejas velluto? || quiero ver como se ve el 107","{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00830_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,"buenas tardes, disculpa || manejas el velluto de alize? || me mandas la gama completa? || mmm no me encantaron esos tonos, tienes otros mas claritos? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || lo quiero para un elefante mediano","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00831_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,"Hola buenas tardes || de pura casualidad manejas velluto? || tienes catalogo de tonos? || mmm busco algo mas para amigurumi, cuales me recomiendas? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || lo quiero para un elefante mediano","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00832_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,"oye una pregunta || manejaz velluto? || busco algo para peluche, no quiero que quede duro || me gustaria algo para amigurumi pero no se mucho || stock del 60? || lo quiero para un elefante mediano","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00833_v46_real_pedido_codigo_cantidad_necesito_cinco_del_negro_y_dos_del_blanco_de_velluto,v46_real_pedido_codigo_cantidad,"holaaa buenas || si trabajas velluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || bueno si voy a hacer pedido || necesito cinco del negro y dos del blanco de velluto","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
